comment,label,
thái độ người bán hàng rất tệ,-1,
thiếu 3 ốc để gắn quạt với đế nên quạt hơi ọp ẹp,-1,
quạt kg có remote và thiếu 3 bu lông lắp chân đế,-1,
thiếu 3 con ốc vặn ở chân đế quạt không thể nào sài được luôn nhờ tiki gởi bổ sung 3 con ốc ở dưới chân quatn,-1,
đặt quạt có điều khiển từ xa nhưng nhận quạt thật lại ko có,-1,
cái này có phải là thiếu 3 con ốc không ạ,-1,
chạy ồn sẽ k lựa chọn một lần nào nữa,-1,
giao hà không đúng hạn chức năng hẹn giờ không hoạt động,-1,
không có điều khiển đồ nhựa hơi lỏng lẻo,-1,
sản phẩm ko lắp ráp hoàn chỉnh đc vì ốc ko khớp với quạt cần hỗ trợ hướng dẫn và đổi hàng,-1,
không thích mã sp này như hai loại cao tiền hơn quạt chạy kêu to quá,-1,
quạt nghe tiếng vù vù nhưng thấy không mát lắm mẫu mã đẹp,-1,
quạt thiếu 3 con vít ở chân đế quạt ngửa lên trên k cúp xuống được đề nghị tiki liên hệ đổi sản phẩm khác,-1,
lồng quạt cực kỳ khó lắm không cách vào vừa vào khung chân đế có 4 lỗ nhưng chỉ có 1 ốc vặn ở giữa,-1,
hang khg nhu mong doi,-1,
em ơi ko xuất hóa đơn cho chị à chị mua quạt điện,-1,
quạt mua mới 20 ngày đã có tiếng kêu,-1,
với giá 800k vs 50w thì cũng ko đáng đổi lại kiểu dáng đẹp vs chăc chắn,-1,
quạt còn yếu hơn quạt mua ở chợ,-1,
sp tệ k giấy bảo hành mất công mua,-1,
máy mua hơn 1 tháng về dùng được 5 lần giờ mở máy lên thì k chạy đc nữa lại hư,-1,
cùng mã sản phẩm nhưng dòng máy cũ công suất 400w cửa hàng khác bán công suất 600w gây nhầm lẫn trong lúc đặt mua hàng,-1,
so với gia tiền thì ok máy hút mạnh nhưng mới đầu mình tưởng loại ko dây nên mới mua ai ngờ là loại có dây ghi dây diện dài 5m nhưng thực chất ko đủ 5m nói dung dùng tàm tạm,-1,
phần mô tả ghi chiều dài dây 5m nhưng mình nhận hàng thì dây rất ngắn chỉ hút được ở cự li gần nên mỗi lần hút cứ phải rút ra cắm nhiều chỗ khác rất bất tiện nhà mình đã có 1 máy mẫu này dây rất dài nay mua thêm để dùng cho mỗi tầng cuối cùng máy mới dây lại ngắn ngủn,-1,
cây giữ bánh xe bị ngắn không giữ được banh xe,-1,
xài có 2 lần là cháy máy quá tệ,-1,
k giao hàng km k ai phản hồi,-1,
sản phẩm này khá ưng ý sẽ còn ủng hộ cho shop chúc tiki ngày một phát triển,-1,
máy ồn cằm tay không nhẹ,-1,
chui cắm yếu lỏng lẻo dây ngắn,-1,
khớp nối giữ 2 khúc yếu quá,-1,
máy yếu không mạnh như mọi người nói không sạch,-1,
máy chạy yếu lắm không nên mua,-1,
không có gì để nói về hành trình kéo dài cơ thể,-1,
hút tạm đầu máy ko kín lắc sẽ rớt bụi ra ngoài,-1,
máy kêu quá và ko đúng quảng cáo,-1,
cực kỳ hài lòng về chất lượng,-1,
ok dùng được tốt không có vấn đề gì,-1,
cũng đc nhưng hơi đắt so với giá thị trường,-1,
đánh giá không tính điểm giao hàng nhanh tuy nhiên nhân viên giao hàng cứ hối nhận,-1,
sản phẩm đã khui ra và chưa sử dụng trong vòng 6 7 ngày máy bật mức 2 thì ko hoạt động chỉ dùng được mức 1 nhưng còn giấy bảo hành các yêu cầu đổi trả của shop hàng gây khó khăn cho người mua giờ chẳng biết làm sao,-1,
rất hối hận khi mua sản phẩm này xay thịt thì nát như chà bông đá viên nhỏ nhưng xay cũng rất khó mọi người cân nhắc khi mua nhé,-1,
mình mất lòng tin ở sản phẩm này của shop rồi hôm qua nhận hàng xong cũng háo hức lấy ra lắp ráp hoàn tất hết mở lên xay máy ko chạy mất hết 831k mua máy cuối cùng không sử dụng được mà bị ông xã mắng nữa shop nên xem lại sản phẩm của mình,-1,
hồi nào giờ chưa bao giờ thất vọng sp của lock lock nhưng cái máy xay sto này thì ngoại lệ mình thấy công suất máy rất mạnh chạy vù vù nhưng ko hiểu sao lại ko xay được cái gì cả từ bơ cà chua xay bằng cối to đến hành tỏi tiêu xay bằng cối nhỏ còn thịt thì thôi mình không dám nghĩ tới luôn nó chỉ xay được 1 3 hoặc 1 2 thôi chứ ko như mong đợi 100 còn lại thì nguyên liệu vẫn còn nguyên trong cối í,-1,
dùng được đôi lần rồi xay dừa lấy nước cốt cháy luôn động cơ thất vọng thực sự muốn liên hệ để hỏi thông tin sửa chữa thì không có,-1,
mình mới mua máy nhưng khi mang về thì thấy có chất lỏng như dầu loang xung quanh máy mình dùng giấy lau thì không ngờ trôi mực logo mình dùng khoảng 3 4 lần thì máy không chạy nữa mong tiki có thể hỗ trợ bảo hành trường hợp này ạ mình mua hàng điện tử của tiki một lần nhưng khá thất vọng,-1,
máy mới mua không hoạt động đề nghị trả hàng trước khi giao hàng shop phải kiểm tra thử xem có hoạt động hay không rồi giao cho khách mất thời gian cho đơn hàng này,-1,
rất không hài lòng và bực bội với nhân viên chăm sóc khách hàng của tiki đơn hàng có quà tặng là bình nước 177k đặt cả 2 đơn là 2 bình mà không có quà tặng điện lên tổng đài hỏi thì báo là hết quà tặng rất tiếc đã nhận hàng đề nghị tiki giải quyết,-1,
máy rất tệ rất thất vọng mỗi lần xay là bốc mùi khét sợ,-1,
xin lỗi vì sự bất tiện nhưng máy nhận không sử dụng được ủa rồi phản hồi lên không thấy trả lời là đổi trả hay xử lý ra sao,-1,
hàng thì đẹp giao cũng nhanh nhưng bị nứt phần trong chân đế rồi lần đầu mua không biết chế độ đổi trả thế nào vậy ạ hiccc,-1,
tôi mua máy từ cuối tháng 12 nhưng đến tận tết tân sửu mới bỏ ra dùng 1 lần và hôm nay 1 lần nữa là mới 2 lần thì máy bật không lên nữa thật sự quá thất vọng khi mua sản phẩm của tiki 400k mà về dùng được có 2 lần,-1,
sản phẩm quá kém không xay được hành tỏi còn bị nóng cháy lưỡi cắt ngắn ko đủ sắc để xay mới mua xài thử 1 lần đã bị hư rồi,-1,
máy mua về không hoạt động được vậy tiki bảo hành và đổi trả hướng dẫn lại liền giùm nhea,-1,
vua mua ve say rau bi hỏng gio sao đây,-1,
theo như mặt hàng bày bán thì đơn hàng trên 600k sẽ có quà tặng kèm mà hôm nay giao hàng đến lại k thấy có hơi thất vọng chất lượng thì phải dùng lâu mới biết được,-1,
mới mua về xay lần đầu tiên chưa được nửa bình thì có mùi khét và dừng luôn ko hoạt động nữa rõ ràng là bị,-1,
máy yếu xay không tốt nên mua dòng náy lớn hơn,-1,
thân máy bị bể ạ shop ơi,-1,
thấy đơn hàng trên 500k dc tặng hộp thuỷ tinh chốt đơn xong thì không thấy nữa,-1,
giao hàng nhanh nhưng máy kêu rất to như máy cày,-1,
chưa thay nhân viên đổi hàng cho mình,-1,
xay bơ mà cả 3 cối đều k đánh được kêu rất to yêu cầu đổi lại gấp,-1,
máy mới giao hôm qua 28 08 chiều nay 29 08 khui hộp ra xay sinh tố bơ được nữa chừng thì không hoạt động nữa và máy khui ra thì có vẻ như máy đã qua sử dụng,-1,
pin yếu chưa dùng được nhiều,-1,
máy tạm ổn so với giá tiền,-1,
máy o xay thịt được thao tác cắm điện im luôn,-1,
máy chạy rất yếu không thể xay với đá không đáng với giá của sp rất thất vọng,-1,
máy chạy được nhưng tôi thấy có mùi khét của điện không biết có bền không a,-1,
máy giao cho mình bị thiếu 1 chân hút nên bị lệch không thể đứng được bữa giờ giao mà chưa có lấy ra kiểm tra bên tiki có hỗ trợ giao cái chân bị mất không,-1,
sản phẩm thì được nhưng đóng gói quá sơ sài giao hàng quá chậm,-1,
giao hơi chậm so với những đợt trước,-1,
gia hàng quá chậm hơn 1 tuần mới nhận được hàng,-1,
máy của mình nhận về thì dùng 3 lần giờ máy không chạy được nữa mong tiki hỗ trợ bảo hành hoặc đổi sản phẩm ạ,-1,
mình dùng mấy lần lần gần nhất đang xay thì máy dừng không chạy nữa bảo hành như nào tiki hỗ trợ mìn nhé,-1,
say được 3 lần thì hỏng shop có bảo hành không ạ,-1,
cối xay thịt bị hỏng dao không xoay khi máy chạy đổi sớm giúp,-1,
sản phẩm chưa dùng đã hỏng bảo hành cả năm không thấy trả,-1,
máy mới dùng 2 lần đã hư ko tin được,-1,
tôi đã mua máy về xay thì tiếng rất ồn và chói tai tiki hãy xem lại hàng,-1,
đánh giá không tính điểm tôi ko thấy quà tặng từ shop khi nhận được hàng shop vui lòng gửi quà cho tôi nhé,-1,
gửi tiki đơn hàng này bao gồm 02 bộ quạt đứng toshiba 02 bộ xác nhận là tiki đã giao 01 bộ quạt đứng toshiba 01 bộ vào khoảng 15 00 ngày 13 10 2023 tại địa chỉ đã đăng ký để giao còn 01 bộ nữa theo đơn hàng đã order mà chưa giao thì đề nghi tiki kiểm tra và trả lời khi nào giao được 01 bộ còn lại theo đơn hàng đã thanh toán đủ nhé,-1,
quạt chỉ có công suất 50w nhưng lại giới thiệu là 60w làm mình mua nhầm trải nghiệm khá tệ khi quạt yếu so với 60w mà mình kỳ vọng giờ chả biết phải làm sao tiki kiểm tra lại và điều chỉnh thông số chính xác để không bị mua nhầm loại quạt này 100 giống quạt màu đen đang bán với giá 799k chỉ khác là nó màu xám mình những tưởng đây là loại có công suất cao hơn 10w sẽ mạnh hơn nên chấp nhận trả thêm 100k hơn 10 để mong mua được quạt mạnh nhưng rốt cuộc không như ý,-1,
hàng nhận thì ok nhưng thái độ nv giao hàng tiki cực kì tệ giao hàng cho khách mặc dù nhà hẻm không phải chung cư nhưng giao hàng và yêu cầu tháo thùng kiểm tra ngay trước cửa nhà yêu cầu vào trong cho đàng hoàng lại tỏ thái độ khó chịu với khách hàng kiểu quăng hàng lấy tiền rồi đi có rẻ sau cũng xin tránh tiki nếu làm ăn như này,-1,
thật sự rất thất vọng bề chất lượng sản phẩm cũng như cách hỗ trợ của tiki hàng giao lỗi cổ quạt không thể gập xuống được liên hệ với tiki thì được đổi trả nhưng tiki xử lý đơn hàng lỗi rất lâu tôi kiên nhẫn chờ đợi đến được giao hàng mới nhưng vẫn lỗi như cũ và phải đợi thêm gần một tuần nữa tiki mới hoàn tiền lại đơn hàng này nhưng tiki ko hoàn tiền ship gần nửa tháng chờ đợi của tôi và 39k ship làm tôi thật sự thất vọng mong tiki hãy thay đổi cách làm việc cho có trách nhiệm và có đền bù xứng đáng hơn với những đơn hàng bị lỗi,-1,
tạm ổn tôi bị sự cố khi mở hàng thì kg mở lấy nắp ra duoc phải ra thợ sc quạt mới lap đat duoc,-1,
thiếu phiếu bảo hành rất quan trọng bộ phận đóng hàng làm việc ẩu ko kiểm tra kỷ lưỡng,-1,
sản phẩm cũ có vết xước giống như đã được dùng trước đó rồi,-1,
so với quạt senko loại rẻ 3 k thì quạt này thua xa hẳn mát được khoảng không gian gần gần với quạt chứ còn xa hơn thì chịu nóng lắm giá đắt hơn nhưng lại không mát quạt cũng ồn chứ không êm lắm,-1,
hơi đắt chỉ đk cái thương hiệu,-1,
khớp nhựa lồng quạt bị hỏng,-1,
hoá đơn đỏ của tôi đâu,-1,
quạt chỉ có 50w ghi sai thông tin là phải bồi thường cho khách đấy chất lượng ngang quạt vn nhưng giá cao hơn,-1,
quạt bị lỗi bầu quạt chỉ ngửa lên trời chứ không làm sao cụp xuống được thất vọng,-1,
quạt mới xài thấy cũng tạm ổn so với tầm giá nhưng giao hàng chậm 3 ngày không có một lời thông báo cảm thấy khá bực bội,-1,
sản phẩm đúng quảng cáo,-1,
tại sao ko gạt được nút nhựa ngay lồng quạt có thể đổi được ko,-1,
quạt đẹp giá hợp lý mỗi tội kêu hơi to ù ù như tiếng máy bay,-1,
giao hàng nhanh quạt chạy êm,-1,
không thấy phiếu bảo hành tiki vui lòng phản hồi giúp tôi,-1,
không hài lòng hỏng chốt xoay lên xuống,-1,
thiếu điều khiển từ xa và thân quạt hơi yếu,-1,
rất tệ đứng sát lại gần mà vẫn không mát,-1,
có 50w nhe tiki xem lại cách đăng sp trên đây,-1,
chưa nhận được hàng mặc dù đã thanh toán,-1,
đánh giá không tính điểm báo giá 1 đằng thu 1 nẻo,-1,
ấm điện vừa nhận từ tay nhân viên chuyển phát thì thùng hàng đã bị móp nặng và đã bị vỡ gói hàng dễ vỡ thì không dùng xốp vật liệu bảo vệ đơn vị vận chuyển không liên hệ giao hàng nhưng vẫn cập nhật trạng thái không liên lạc được với người nhận mua hàng tiki nhiều nhưng lần này không thể chấp nhận được lần trước mua sách dù bị trừ bookcare nhưng sách vẫn không được bọc lần này thì ấm bị vỡ nhưng không được giải quyết nhanh gọn,-1,
sản phẩm mới chỉ sử dụng được 1 tuần nhưng đã bị gỉ sét không đảm bảo an toàn sức khỏe khi sử dụng,-1,
lần 1 nhân viên nhiệt tình nhận hàng thì gói hàng bị móp méo hàng bị vỡ nên mình liên hệ tổng đài để đổi trả sau gần 2 tuần chờ để đổi trả quá lâu cho một mặt hàng hình ảnh của lần 1 lần 2 hàng nhận gói đẹp có bìa carton bảo vệ chắc chắc không sức mẽ nhân viên giao hàng vui vẻ nhiệt tình lần này hàng ok nên không có ảnh tiki nên cải thiện khâu đổi trả nhanh hơn để tiki càng ngày phát triển chứ mất thời gian thế này thì không tốt trân trọng cảm ơn,-1,
giao hàng rất lâu từ 20 08 tới 12 11 mới nhận được sản phẩm đóng gói sơ xài hàng dễ vỡ mà chỉ quấn lớp nilon hộp móp méo và rách luôn khi nhận thất vọng khi mua hàng lần này với tiki,-1,
lúc đầu tưởng nắp đậy bên trong bằng inox hóa ra bằng nhựa nên đun nước pha sữa cho trẻ nhỏ vẫn không yên tâm về độ an toàn lắm mở nắp ra vẫn có mùi nhựa bay từ nắp ra còn tất cả như mô tả giống hình,-1,
hàng giao tới mở ra vỡ mất cái đế vậy nên sản phẩm chưa được dùng suy ra chưa biết chất lượng như nào có tốt hay không,-1,
tôi vừa mới nhận bình bình bị hư đèn giữ ấm thất vọng bình giao cho tôi là bình cũ đã qua sử dụng tôi muốn trả lại phải liên hệ như thế nào để trả lại shop,-1,
hôm nay mình mới nhận bình đun nước có lên đèn có nghe tiếng bip nhưng ấm ko hoạt động gói hàng sơ sài đun hơn 30p ko có hơi gì cả quá thất vọng về tiki bữa mua cái ip12 cũng bảo hành lên xuống bao nhiêu lần,-1,
ấm điện mới mua về mà cầm là có tiếng leng keng kêu lên khi đun nước sôi xong thì phần nắp ấm không hoạt động mình yêu cầu được trả lại hàng ngay lập tức,-1,
mới mua về unbox đi nấu thử kết quả 10s tắt 1 lần mình đã xài ấm này 3 4 cái rồi mọi lần trước rất ok lần này ko biết lý do gì tiki vui lòng liên gấp mình gấp để bảo hành,-1,
đóng gói rất hời hợt cho có trước đây bên tiki giao hàng đóng gói rất cẩn thận ấm dun đến 100 độ c không tự động ngắt đến nỗi bốc hơi gần hết nữa bình tôi phải tự động tắt bằng tay đang liên hệ tiki để đổi lại không biết thế nào rất thất vọng,-1,
bình ban đầu thì ok xài đc 1 tuần thì bắt đầu rỉ nc khuyên mọi người k nên mua dòng này nha kiếm mấy dòng nguyên khối mà mua nó bị rỉ nc giữa mối nối kim loại và thuỷ tinh khó chịu lắm,-1,
thất vọng nếu đổi cà hoàn tiền lại được không bởi mua bình để pha sữa cho bé cứ nghĩ bình sẽ giữ nhiệt ở nhiệt độ tuỳ chỉnh s khi đun sôi nhưng không mà là đun sôi theo nhiệt độ trọn bình không giữ nhiệt được,-1,
sản phẩm bị bể nứt mình vừa nhận,-1,
đun nước lên có mùi nhựa chất lượng thật là kém,-1,
ấm này xài rất tệ ngoài cái việc thuỷ tinh thì đẹp nhưng nút bấm thì nhìn rất cùi đã vậy không có nút bấm để nắp tự bật mà mình phải tự bấm cái nút tròn trên nắp bật nhưng khi bấm nút tròn xong cũng phải tự tay lấy nắp ra chứ nắp không tự bật nhanh thà xài mẫu cũ có nhấn bật nắp tốt hơn chứ ấm này đang nóng mà đưa tay lên nắp là xem như phỏng đã vậy cái nắp còn không chặt nó hơi bị ko khít cứ kêu lục cục mình tha thiết xin đổi mẫu cũ thì ko dc nên đành phải đổi loại này mà cái khác tiki giải quyết lâu lắc làm ko có ấm đun nói chung quá tệ quá chán quá thất vọng,-1,
bị lỗi ở phần thuỷ tinh và inox lòi ra nhựa không biết như vậy có sao không,-1,
lần đầu tiên mình nhận xét sau khi dùng tiki khá là lâu ấm nước vừa mua về 2 3 ngày sau thì nấu sôi k mở nắp dc phải chờ gần 10p mới mở dc nắp mình báo bảo hành gửi về locknlock xong gần 1 tháng sau trả lại kết quả locknlock bảo sp bình thường mình mở ra kiểm tra còn tệ hơn trước khi bảo hành lần này nấu sôi xong chắc phải 15p mới mở dc nắp còn khi nước nguội rồi thì mở nắp lúc được lúc không buồn cười nhất là locknlock còn hướng dẫn kéo nắp ra sau mới mở dc tình trạng này trước khi bảo hành không hề có mình rất không hài lòng với kết quả bảo hành của locknlock mình đã yêu cầu bảo hành lại cho mình không sửa dc thì đổi cái mới cho mình vừa mua 2 3 ngày đã bị lỗi locknlock và tiki k thể trả lời một cách qua loa cho khách hàng như vậy không lẽ cái ấm nước mình mua gần cả triệu mà tệ hơn cả cái ấm trung quốc mình mua từ 5 6 năm trc đến bây giờ vẫn hoạt động tốt,-1,
mới mua về khui hộp nút nhấn mở nắp ko dc chưa sử dụng liên hệ ngay thì tiki báo nhận lại bảo hành thiết nghĩ tiki phải có chính sách ntn trong trường hợp khách vừa nhận chưa sd lại phải chờ 3 tuần mới nhận lại sp với tình trạng ấm bị đọng nước hộp ngoài móp méo đằng này mình mua tặng người thân nhận lại sp bỏ ý định tặng luôn nếu bạn nào có ý định mua nên hỏi trc quy trình đổi trả thời gian ntn,-1,
dịch vụ thu hồi và kiểm tra hàng cực kỳ kinh khủng và tồi tệ ấm nước bị lỗi k mở nắp được thu hồi về không biết tiki có kiểm tra không mà báo là bình thường xong chuyển trả lại khách hàng khách hàng thì sau một loạt các bước gọi báo lỗi gửi chụp hình hình ảnh làm bằng chứng theo yêu cầu của tiki đợi người tới thu hồi đợi nhận lại hàng thì rất thất vọng nhân viên chăm sóc kh gọi lại báo là muốn mở nắp là phải vừa ấn nút mở vừa dùng tay kéo nắp ở gờ ấm ai mà k có móng tay là xác định chịu nhé chưa kể nhỡ ra ấm đang nóng thì bỏng tay ráng chịu tôi cố lắm để mở mà cũng không làm sao mở được cũng chưa thấy ấm nước nào muốn mở nắp phải vừa ấn vừa dùng tay kéo lên như vậy ấm cũ thì hư ấm mới mua thì k xài được làm yêu cầu hoàn tiền thì bị báo là ấm kiểm tra bình thường kiểu như ép khách hàng phải lấy giờ lại bị yêu cầu phải quay clip gửi cho tiki rồi lặp lại vòng lặp chờ đợi như vòng 1 mà chưa biết kq ntn rất tốn thời gian và cực kỳ mất niềm tin vào tiki k kiểm tra hàng trước khi giao khách tiki càng ngày càng quá tệ,-1,
mặt trong nắp bằng nhựa hàng tặng kèm có đăng nhưng ko hề tặng mở ra chỉ có ấm hàng tặng kèm ko hề có nha làm ăn ko uy tín,-1,
nhận vỏ thùng hư hỏng rách ấm bị vỡ đế ko dùng được đóng hàng quá ẩu,-1,
mình muốn hoàn lại bình siêu tốc mà chảy nước ở đáy bình ro ro như này sao mà dùng,-1,
giao hàng đóng goi tệ không biêt shop có quan tâm đến mỗi san phâm mình ban ra không hay chi quan tâm ban dc hàng thui,-1,
tiki giao hàng bị lỗi mở hộp ra là thấy bị rồi,-1,
lúc đặt hàng ghi có tặng bình giữ ấm sau khi giao hàng qua lại nói hàng tặng có hạn trong khi đó người giao hàng lại nói hàng tặng sẽ giao sau 1 2 ngày mà tổng đài lại nói hết quà tặng làm ăn gì khó hiểu,-1,
sản phẩm chỉ có 1 màu đèn đỏ từ lúc mới nấu cho đến lúc sôi không có nhiều màu đèn như quảng cáo nước sôi nhanh,-1,
mình mua cho cha mẹ xài nhưng 2 ông bà đang xài bình đun cũ chưa hư nên để nguyên hộp ở nhà kho thời gian gần đây lấy ra xài được vài lần thì bị cái nắp đã hư vì mình ko xài trực tiếp nên ko đánh giá kĩ được về những phần khác nhưng nắp ấm gia cố bằng nhựa chất lượng kém quá cha mẹ mình xài cẩn thận lắm mà vẫn ko giữ được,-1,
lâu nay mình luôn hai lòng với tiki về hàng hóa cách giao hàng vừa rồi mình mới đặt ấm bên tiki ngày đầu dùng ok nhưng đến hôm sau nút này ấn 5 lần mới chịu mơ nắp về nha vội đun ấm nước nhưng cuối cùng lại chả nhanh được bao nhiêu tiki bảo hành cho khoan này được không vì cả gia đình tin tưởng và đặt hàng tiki nên đừng làm mình thất vọng mình cảm ơn,-1,
đồ clock clock tikitrading mà lỏng lẻo nắp ấm bị hư bấm hoài không mở ra muốn đc hoàn tiền hoặc đổi sp khác nắm ấm tệ lắm ko xịn bằng cái bình mua 150k,-1,
nguồn cấp điện chập chờn trong quá trình rửa vệ sinh nước rơi vào mạch điện chỗ tay cầm thì ấm bị mát không hoạt động được,-1,
đun nhanh ổn nhưng hàng giao bị rỉ nhìn ngoại quan không ưng tý nào,-1,
tiki trading bán hàng lỗi tôi order hai lần lần thứ nhất giao ấm bị có đáy ấm bị bể trả hàng order lần hai cũng giao ấm bị bể,-1,
mua hàng xong do chưa có nhu cầu nên sau 1 tháng mới đem ra sử dụng thì thấy ấm bị rò nước trên đế nguy hiểm chạm điện sau khi đun đã gọi tiki bảo hành tới 2 lần rồi mà vẫn bị rò rỉ nước đến nay đã là gọi bh lần 3 rồi chắc là nát bét không hiểu tiki đem đi bh có sửa thật ko nhỉ sao vẫn cứ bị lỗi cũ hoài,-1,
bình hư cắm điện không ăn tiki hẹn đến thu lại sản phẩm để bảo hành trong 1 2 ngày nhưng chờ đến hơn 10 ngày không đế mình viết lên đây nhắc nhở luôn cả tiki mình đã nhắc nhở cả hơn 10 ngày nay là các bạn làm dịch vụ mà dịch vụ các bạn như vậy là không ổn không mang 1 xíu nào về tính chuyên nghiệp của dịch vụ nếu các bạn nói là anh ơi bên em không hổ trợ được thì nói là không hổ trợ được mình gọi điện lên các bạn hẹn hẹn tới 3 lần thì mình cũng chịu thua,-1,
sao mình mua ấm này mà không dc khuyến mãi cái ly 271k như hình đính kèm,-1,
sản phẩm bị lỗi không có điện giờ mình muốn đổi thì làm thế nào dòng này mình đã sài rồi nên mình đã rất yên tâm khi đặt hàng nên khi mua về mình không khui hàng vội giờ kết quả là không có điện tiki tư vấn đổi trả hàng giúp mình,-1,
chưa gì nắp bị hư bấm có lúc mở lúc k,-1,
nhận hàng bị vỡ mà khg có mảnh vỡ bên tromg đạo đức nghề nghiệp có vấn đề,-1,
bình bên ngoài có mẫu mã đẹp nhưng lắp ráp không tốt chỉ có 2 con ốc nhỏ bên trong bôi đỏ chốt bằng nhựa rất yếu dùng 1 thời gian ngắn sẽ không chịu được mà gãy ra thế này rất nguy hiểm,-1,
nhận về bị móp haizzz chưa dùng nên chưa biết có đc bền ko mong tiki xem lại sp trước khi giao cho khách tin tưởng tiki trading mà dịch vụ chán vậy,-1,
bình hư cắm điện không ăn tiki hẹn đến thu lại sản phẩm để bảo hành trong 1 2 ngày nhưng chờ đến 4 ngày không đến gọi lên tổng đài nhắc rồi cũng không đến phải viết lên đây cho bàn dân thiên hạ biết rồi tiki mới đến thu hồi sản phẩm phải không,-1,
sản phẩm sử dụng chưa lâu thì bị rỉ nước cảm giác nguy hiểm khi sử dụng vì tiếp xúc với điện đề nghị công ty đổi sản phẩm,-1,
mới mua chưa sôi đã tắt bảo hành lấy về vẫn bị bị lỗi nay 4 lần rồi nhé hihi,-1,
trong ấm có 1 miếng sắt nhỏ như cây đinh để làm nóng khó rửa hơi mỏng,-1,
ấm bị rỉ nước ở phần tiếp xúc giữa kim loại gần miệng vòi và thuỷ tinh như hình mỗi khi nước sôi bóc hơi lên trên là sau đó rỉ xuống cả đế điện rất nguy hiểm mang đến cửa hàng lock lock bảo hành lần đầu ko check lại tại cửa hàng nên mang về vẫn rỉ nước mình có yêu cầu đổi ấm mới nhưng cửa hàng bắt đầu đỗ lỗi cho bên kho và bên bảo hành của cty nên không giải quyết mình chấp nhận bảo hành lần 2 lần 2 họ tiếp tục trét keo nham nhở hơn ở quanh phần tiếp xúc kim loại và thuỷ tinh đã có kinh nghiệm nên mình check lại ở cửa hàng thì ko thấy rỉ mang về dùng 1 thời gian ba cái keo dỏm đó ko biết có tốt cho sức khoẻ không lại hết tác dụng nước tiếp tục rỉ không lẽ có cái ấm lúc mua chưa đến 500k mà hành khách hàng như vậy hay là sale đồ lỗi cho khách nên không giải quyết đổi ấm mới cạch mặt lock lock vĩnh viễn cảm ơn vì mang tiếng hàn quốc dơ,-1,
bôn ba bốn lượt lần đầu bỏ đi và lượt thứ năm năm vẫn còn mùi dầu ruột thủy tinh tinh tinh và vỏ cũng thủy tinh nên đun xong rất nóng đụng tay phải cũng như bị bỏng,-1,
vừa nhận hàng nhưng hàng bị lỗi không vào điện không biết làm gì,-1,
e thấy đun sôi ở nhiệt độ 100 theo nút điều chỉnh có trong ấm mà vẫn ko sôi đúng như vậy đo cây bấm nhiệt báo là tầm 7 80 thôi hơi thất vọnggggg,-1,
ngày 17 2 nhận hàng khi sd thì phát hiện nút lở nắp ko bật lên gọi tđ yêu cầu đổi thủ tục đổi trả đến khi nhận đc cái mới mất từ thứ 2 đến thu7 nhận đc thì tình trạng vẫn như vậy nắp vẫn ko bật lên đc khi ấn nút bực mình khó chịu yêu cầu mang cái mới đến đổi cái này về vui lòng ktra lại là hàng không bị lỗi 1 lần nữa bất quá tam nha tiki,-1,
gia công kém và ẩu miếng lưới lọc gắn thêm như cho có gắn lệch vậy gắn chi thuỷ tinh mỏng đế nhựa mỏng nhựa thường nhìn ko cứng cáp cái này mà nhìn bên ngoài trước chắc mình sẽ ko mua lúc mua giá 499k giảm 50k còn 449k giờ mua xong giảm tiếp còn 429k ngoài ra chưa sử dụng nên ko biết bền đc bao lâu nhà đang sử dụng bình nấu của bluestone cũng bằng nhựa nhưng nhìn dày dặn cứng cáp và xịn hơn bình này nhiều locknlock ở việt nam đúng là ko phải cái nào cũng xài đc,-1,
sao mình không được tặng kèm cái bình nước như khuyến mãi vậy tiki ơi,-1,
nấu vài lần đế kim loại bị đổi màu có nguy cơ rỉ séc,-1,
sao mới xài 5 ngày nó bị xét đáy ấm v ạ nt shop ko tl,-1,
bình bị lỗi không tự tắt khi nước sôi nhờ shop cho người liên hệ lại,-1,
tiki giao hàng nhanh tiếp nhận giải quyết thắc mắc nhiệt tình,-1,
mình mua dùng được vài tháng thì miệng ấm bị gỉ sét tiki hỗ trợ bảo hành nhưng ko biết do khâu vận chuyển hay khâu bảo hành mà khi mình nhận lại ấm thì miệng ấm bị móp méo tay cầm bị vỡ nhìn rõ dây điện bên trong phải tốn tiền mua bình mới,-1,
sp bị nứt bể tay cầm tiki nên ktra kỹ chất lượng trc khi giao cho khách đến thu hồi sp cũng ko viết giấy thu hồi cho khách,-1,
ấm điện ok nhưng dùng vài lần ấn nút mở nắp không được nữa,-1,
sản phẩm đóng gói không kỹ dẫn đến viết móp cho thiết bị,-1,
bình bị lỗi bể phần quai cầm nhé tiki đổi sản phẩm cho mình nhé,-1,
bình mới giao nà giờ nấu kg được gấm điêbj kg lên giờ đổi lại kanf sao shop ơi,-1,
mình đã nhận ấm và sử dụng được 4 ngày nhưng nắp bật và mở sử dụng rất kém nhờ shop vui lòng đổi giúp cho,-1,
sản phẩm vừa mua về đã không mở được nắp dù đã tìm mọi cách liên hệ đổi trả thì chưa thấy hồi âm,-1,
shop k giao bình xịt dầu bảo tặng mà k có hàng tặng,-1,
ấm bị móp ở phần dưới rồi mong shop liên hệ lại em để có hướng giải quyết cho em,-1,
